a_idx,date,amount,holding_party_id,counter_party_id,holding_party_country,counter_party_country,tx_type,hour,day_of_week,month,explanation,transaction_anomaly_score
5409647,2019-09-13 01:44:54,208.0,365,179375,DE,US,credit,1,4,9,"transaction at unusual hour (1:00), rare counter party country, unusual activity in month 9",-0.01452572287862175
11167025,2019-12-09 00:03:16,104.5,365,269377,DE,LU,credit,0,0,12,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.014515524445045669
8164626,2019-10-24 02:32:10,52.0,365,277051,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164595,2019-10-24 02:22:05,52.0,365,277041,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164630,2019-10-24 02:33:07,52.0,365,277051,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164632,2019-10-24 02:33:07,52.0,365,277051,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164634,2019-10-24 02:34:40,52.0,365,277051,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164636,2019-10-24 02:34:40,52.0,365,277051,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164638,2019-10-24 02:35:25,52.0,365,277041,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164640,2019-10-24 02:36:05,52.0,365,277051,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164642,2019-10-24 02:36:05,52.0,365,277051,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164644,2019-10-24 02:36:59,52.0,365,277050,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164646,2019-10-24 02:36:59,52.0,365,277050,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164628,2019-10-24 02:32:10,52.0,365,277051,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164649,2019-10-24 02:41:29,52.0,365,277051,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
8164647,2019-10-24 02:41:29,52.0,365,277051,DE,US,credit,2,3,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.014302813685901361
5959541,2019-09-21 00:56:33,156.0,365,265282,DE,US,credit,0,5,9,"rare counter party country, unusual time of day (0:00), unusual activity in month 9",-0.014117313489766414
6436225,2019-09-28 02:13:57,104.0,365,96605,DE,US,credit,2,5,9,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 9",-0.014090837416047997
13016782,2020-01-04 10:38:17,648.0,365,204461,DE,DE,credit,10,5,1,"unusual amount ($648), unusual activity in month 1, rare counter party country",-0.013870147724261206
13349252,2020-01-11 09:06:10,227.0,365,264946,DE,UA,credit,9,5,1,"rare counter party country, unusual activity in month 1, unusual amount ($227)",-0.013808989888469902
13013633,2020-01-04 09:50:02,307.0,365,245585,DE,US,credit,9,5,1,"rare counter party country, unusual activity in month 1, unusual amount ($307)",-0.013808989888469902
13013635,2020-01-04 09:50:02,307.0,365,245585,DE,US,credit,9,5,1,"rare counter party country, unusual activity in month 1, unusual amount ($307)",-0.013808989888469902
11970780,2019-12-20 05:26:24,414.0,365,230167,DE,AT,credit,5,4,12,"transaction at unusual hour (5:00), rare counter party country, unusual amount ($414)",-0.01377338297184083
11970778,2019-12-20 05:23:30,414.0,365,230166,DE,AT,credit,5,4,12,"transaction at unusual hour (5:00), rare counter party country, unusual amount ($414)",-0.01377338297184083
13213260,2020-01-08 19:09:33,834.0,365,267767,DE,GB,credit,19,2,1,"unusual amount ($834), unusual activity in month 1, rare counter party country",-0.013712920258735162
13349262,2020-01-11 09:05:37,281.5,365,216660,DE,SA,credit,9,5,1,"rare counter party country, unusual activity in month 1, unusual amount ($282)",-0.013661063215259839
8802861,2019-11-01 04:22:40,52.0,365,287067,DE,US,credit,4,4,11,"rare counter party country, transaction at unusual hour (4:00), unusual transaction type (credit/debit)",-0.013606701546329592
8802863,2019-11-01 04:22:40,52.0,365,287067,DE,US,credit,4,4,11,"rare counter party country, transaction at unusual hour (4:00), unusual transaction type (credit/debit)",-0.013606701546329592
12313402,2019-12-24 00:55:10,110.0,365,233388,DE,PT,credit,0,1,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.013562478584982385
12313404,2019-12-24 00:55:10,110.0,365,233388,DE,PT,credit,0,1,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.013562478584982385
9304168,2019-11-09 00:06:41,234.0,365,229625,DE,AT,credit,0,5,11,"unusual time of day (0:00), rare counter party country, unusual amount ($234)",-0.013548849698382881
9304170,2019-11-09 00:06:41,234.0,365,229625,DE,AT,credit,0,5,11,"unusual time of day (0:00), rare counter party country, unusual amount ($234)",-0.013548849698382881
10126050,2019-11-23 00:33:44,227.5,365,252710,DE,AT,credit,0,5,11,"unusual time of day (0:00), rare counter party country, unusual amount ($228)",-0.013548849698382881
10126052,2019-11-23 00:33:44,227.5,365,252710,DE,AT,credit,0,5,11,"unusual time of day (0:00), rare counter party country, unusual amount ($228)",-0.013548849698382881
11662355,2019-12-16 05:00:55,94.0,365,276922,DE,US,credit,5,0,12,"rare counter party country, transaction at unusual hour (5:00), transaction on Monday",-0.013439349071742601
11662354,2019-12-16 05:00:21,94.0,365,276928,DE,US,credit,5,0,12,"rare counter party country, transaction at unusual hour (5:00), transaction on Monday",-0.013439349071742601
1920745,2019-07-27 05:46:08,430.0,365,186153,DE,NL,credit,5,5,7,"rare counter party country, unusual amount ($430), transaction at unusual hour (5:00)",-0.01321298654791514
1920743,2019-07-27 05:46:08,430.0,365,186153,DE,NL,credit,5,5,7,"rare counter party country, unusual amount ($430), transaction at unusual hour (5:00)",-0.01321298654791514
42601,2019-06-30 20:39:36,773.0,365,251881,DE,ES,credit,20,6,6,"unusual amount ($773), unusual activity in month 6, transaction on Sunday",-0.013141913531172666
8164500,2019-10-24 01:11:19,104.0,365,96619,DE,US,credit,1,3,10,"rare counter party country, transaction at unusual hour (1:00), unusual activity in month 10",-0.013007860906970703
1083676,2019-07-16 07:42:17,937.5,365,103881,DE,FR,credit,7,1,7,"unusual amount ($938), unusual time of day (7:00), rare counter party country",-0.012886256984184441
5409752,2019-09-13 02:37:43,52.0,365,96640,DE,US,credit,2,4,9,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 9",-0.012870350744494274
5409639,2019-09-13 01:39:24,52.0,365,179375,DE,US,credit,1,4,9,"transaction at unusual hour (1:00), rare counter party country, unusual activity in month 9",-0.012870350744494274
5409641,2019-09-13 01:39:24,52.0,365,179375,DE,US,credit,1,4,9,"transaction at unusual hour (1:00), rare counter party country, unusual activity in month 9",-0.012870350744494274
5409685,2019-09-13 02:06:39,52.0,365,179094,DE,US,credit,2,4,9,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 9",-0.012870350744494274
5409766,2019-09-13 02:44:48,52.0,365,179361,DE,US,credit,2,4,9,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 9",-0.012870350744494274
5409739,2019-09-13 02:29:07,52.0,365,96641,DE,US,credit,2,4,9,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 9",-0.012870350744494274
5409744,2019-09-13 02:31:27,52.0,365,96639,DE,US,credit,2,4,9,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 9",-0.012870350744494274
5409764,2019-09-13 02:44:48,52.0,365,179361,DE,US,credit,2,4,9,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 9",-0.012870350744494274
14265295,2020-01-27 11:03:18,219.0,365,336804,DE,RU,credit,11,0,1,"rare counter party country, unusual activity in month 1, transaction on Monday",-0.012775186267283134
2301071,2019-08-01 00:09:03,295.5,365,252729,DE,AT,credit,0,3,8,"unusual time of day (0:00), rare counter party country, unusual amount ($296)",-0.012729644170920928
1025323,2019-07-15 11:27:52,591.0,365,186017,DE,NL,credit,11,0,7,"unusual amount ($591), rare counter party country, transaction on Monday",-0.012662454232012288
1025320,2019-07-15 11:27:52,591.0,365,186017,DE,NL,credit,11,0,7,"unusual amount ($591), rare counter party country, transaction on Monday",-0.012662454232012288
5567858,2019-09-15 00:15:43,244.5,365,229789,DE,AT,credit,0,6,9,"unusual time of day (0:00), rare counter party country, unusual activity in month 9",-0.012656652125608958
5567856,2019-09-15 00:15:43,244.5,365,229789,DE,AT,credit,0,6,9,"unusual time of day (0:00), rare counter party country, unusual activity in month 9",-0.012656652125608958
121118,2019-07-02 11:01:16,462.5,365,186954,DE,TR,credit,11,1,7,"rare counter party country, unusual amount ($462), unusual transaction type (credit/debit)",-0.012601067272951294
8164360,2019-10-24 00:28:25,52.0,365,97217,DE,US,credit,0,3,10,"rare counter party country, unusual time of day (0:00), unusual activity in month 10",-0.012583613346719646
7201503,2019-10-09 21:49:32,780.0,365,233673,DE,RO,credit,21,2,10,"unusual amount ($780), rare counter party country, unusual activity in month 10",-0.012452155561528233
7201501,2019-10-09 21:49:32,780.0,365,233673,DE,RO,credit,21,2,10,"unusual amount ($780), rare counter party country, unusual activity in month 10",-0.012452155561528233
10707044,2019-12-01 23:37:34,780.0,365,329774,DE,CH,credit,23,6,12,"unusual amount ($780), transaction at unusual hour (23:00), transaction on Sunday",-0.012377501210522612
10707046,2019-12-01 23:37:34,780.0,365,329774,DE,CH,credit,23,6,12,"unusual amount ($780), transaction at unusual hour (23:00), transaction on Sunday",-0.012377501210522612
6434517,2019-09-28 00:00:57,104.0,365,179531,DE,US,credit,0,5,9,"rare counter party country, unusual time of day (0:00), unusual activity in month 9",-0.012372209982249971
5959533,2019-09-21 00:55:35,104.0,365,265282,DE,US,credit,0,5,9,"rare counter party country, unusual time of day (0:00), unusual activity in month 9",-0.012372209982249971
6434515,2019-09-28 00:00:57,104.0,365,179531,DE,US,credit,0,5,9,"rare counter party country, unusual time of day (0:00), unusual activity in month 9",-0.012372209982249971
12348121,2019-12-25 02:37:21,140.5,365,189093,DE,NL,credit,2,2,12,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 12",-0.01235706624979116
12348119,2019-12-25 02:37:21,140.5,365,189093,DE,NL,credit,2,2,12,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 12",-0.01235706624979116
49797,2019-07-01 06:50:07,378.0,365,96781,DE,SA,credit,6,0,7,"rare counter party country, transaction at unusual hour (6:00), unusual amount ($378)",-0.012338870707759408
49795,2019-07-01 06:50:07,378.0,365,96781,DE,SA,credit,6,0,7,"rare counter party country, transaction at unusual hour (6:00), unusual amount ($378)",-0.012338870707759408
11259728,2019-12-10 00:08:05,505.0,365,149285,DE,FR,credit,0,1,12,"unusual time of day (0:00), unusual amount ($505), rare counter party country",-0.012064437312532483
12599658,2019-12-29 09:38:48,864.0,365,307699,DE,DE,credit,9,6,12,"unusual amount ($864), transaction on Sunday, rare counter party country",-0.012055002473915222
12599656,2019-12-29 09:38:48,864.0,365,307699,DE,DE,credit,9,6,12,"unusual amount ($864), transaction on Sunday, rare counter party country",-0.012055002473915222
13170653,2020-01-07 21:45:30,843.5,365,152388,DE,CH,credit,21,1,1,"unusual amount ($844), unusual activity in month 1, rare counter party country",-0.012044785467232089
13170651,2020-01-07 21:45:30,843.5,365,152388,DE,CH,credit,21,1,1,"unusual amount ($844), unusual activity in month 1, rare counter party country",-0.012044785467232089
6435735,2019-09-28 01:23:44,47.0,365,234470,DE,US,credit,1,5,9,"transaction at unusual hour (1:00), rare counter party country, unusual activity in month 9",-0.012023996480664767
6435737,2019-09-28 01:23:44,47.0,365,234470,DE,US,credit,1,5,9,"transaction at unusual hour (1:00), rare counter party country, unusual activity in month 9",-0.012023996480664767
1304838,2019-07-19 00:21:45,302.5,365,188899,DE,NL,credit,0,4,7,"unusual time of day (0:00), rare counter party country, unusual amount ($302)",-0.012017185472239844
1304836,2019-07-19 00:21:45,302.5,365,188899,DE,NL,credit,0,4,7,"unusual time of day (0:00), rare counter party country, unusual amount ($302)",-0.012017185472239844
1304852,2019-07-19 00:24:12,302.5,365,188900,DE,NL,credit,0,4,7,"unusual time of day (0:00), rare counter party country, unusual amount ($302)",-0.012017185472239844
11190333,2019-12-08 09:22:21,843.5,365,117464,DE,FR,credit,9,6,12,"unusual amount ($844), transaction on Sunday, rare counter party country",-0.011872039128447254
11190335,2019-12-08 09:22:21,843.5,365,117464,DE,FR,credit,9,6,12,"unusual amount ($844), transaction on Sunday, rare counter party country",-0.011872039128447254
11682650,2019-12-15 21:22:17,1023.3,365,330548,DE,CH,credit,21,6,12,"unusual amount ($1,023), transaction on Sunday, rare counter party country",-0.011843972017146154
6673267,2019-10-02 01:59:37,52.0,365,338884,DE,US,credit,1,2,10,"transaction at unusual hour (1:00), rare counter party country, unusual activity in month 10",-0.011691829317424629
6673239,2019-10-02 01:39:44,52.0,365,338883,DE,US,credit,1,2,10,"transaction at unusual hour (1:00), rare counter party country, unusual activity in month 10",-0.011691829317424629
1541284,2019-07-21 23:18:48,707.5,365,152813,DE,CH,credit,23,6,7,"unusual amount ($708), transaction at unusual hour (23:00), transaction on Sunday",-0.011572204309686085
12596155,2019-12-29 00:33:55,415.5,365,93927,DE,CH,credit,0,6,12,"unusual time of day (0:00), unusual amount ($416), transaction on Sunday",-0.011524812884466606
11970541,2019-12-20 02:16:41,141.0,365,183821,DE,ZM,credit,2,4,12,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 12",-0.01147805776676425
11970539,2019-12-20 02:16:41,141.0,365,183821,DE,ZM,credit,2,4,12,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 12",-0.01147805776676425
537842,2019-07-08 11:49:21,783.5,365,332813,DE,GB,credit,11,0,7,"unusual amount ($784), transaction on Monday, unusual transaction type (credit/debit)",-0.011415544580185233
